0.14408,0,0.01
0.14408,0,0.012139
0.14408,0,0.01423
0.14408,0,0.016357
0.14408,0,0.018436
0.14408,0,0.02055
0.14408,0,0.022618
0.14408,0,0.024721
0.14408,0,0.026777
0.14408,0,0.028869
0.14408,0,0.030914
0.14408,0,0.032995
0.14408,0,0.035029
0.14408,0.00011221,0.037099
0.14408,0.0002961,0.039122
0.14408,0.000523,0.041181
0.14408,0.00081796,0.043195
0.14408,0.001196,0.045243
0.14407,0.0016069,0.047247
0.14407,0.0021056,0.049285
0.14406,0.0026744,0.051278
0.14404,0.0032995,0.053307
0.14403,0.0039965,0.055291
0.144,0.0047964,0.057309
0.14397,0.0056307,0.059284
0.14393,0.0065775,0.061293
0.14388,0.0076012,0.063258
0.14382,0.0087519,0.065258
0.14374,0.0099439,0.067215
0.14364,0.011279,0.069206
0.14352,0.012713,0.071154
0.14337,0.014314,0.073136
0.14319,0.016034,0.075076
0.14296,0.017956,0.07705
0.14268,0.020066,0.07902
0.14234,0.022334,0.080947
0.14192,0.024889,0.082909
0.1414,0.02767,0.084829
0.14074,0.030839,0.086783
0.13993,0.034342,0.088695
0.13993,0.034342,0.090641
0.13993,0.034342,0.092546
0.13993,0.034342,0.094485
0.13993,0.034342,0.096383
0.13993,0.034342,0.098315
0.13993,0.034342,0.10021
0.13993,0.034342,0.10213
0.13993,0.034342,0.10402
0.13993,0.034342,0.10593
0.13993,0.034342,0.10781
0.13993,0.034342,0.10972
0.13993,0.034342,0.1116
0.13993,0.034342,0.1135
0.13993,0.034342,0.11537
0.13993,0.034342,0.11727
0.13993,0.034342,0.11913
0.13995,0.034248,0.12103
0.13999,0.034092,0.12288
0.14004,0.033899,0.12477
0.1401,0.033645,0.12662
0.14017,0.033355,0.12851
0.14025,0.033003,0.13035
0.14035,0.032574,0.13223
0.14046,0.03212,0.13407
0.14058,0.031585,0.13595
0.1407,0.03102,0.13778
0.14084,0.030371,0.13965
0.141,0.029641,0.14152
0.14116,0.02888,0.14335
0.14133,0.028018,0.14522
0.14151,0.027086,0.14704
0.1417,0.026081,0.14891
0.1419,0.024996,0.15073
0.1421,0.023784,0.15259
0.14232,0.022482,0.15441
0.14254,0.021028,0.15626
0.14275,0.019524,0.15808
0.14297,0.017843,0.15993
0.14319,0.016034,0.16174
0.1434,0.014004,0.16359
0.1436,0.011818,0.16541
0.14378,0.0093476,0.16725
0.14393,0.0066522,0.16906
0.14404,0.003585,0.17091
0.14408,0.00018604,0.17271
0.14408,0.00018604,0.17456
0.14408,0.00018604,0.17636
0.14408,0.00018604,0.1782
0.14408,0.00018604,0.18001
0.14408,0.00018604,0.18185
0.14408,0.00018604,0.18365
0.14408,0.00018604,0.18549
0.14408,0.00018604,0.18729
0.14408,0.00018604,0.18913
0.14408,0.00018604,0.19093
0.14408,0.00018604,0.19276
0.14408,0.00018604,0.19456
0.14408,0.00018604,0.1964
0.14408,0.00018604,0.1982
0.14408,0.00018604,0.20004
