0.11469,0,0.01
0.11469,0,0.012139
0.11469,0,0.01423
0.11469,0,0.016357
0.11469,0,0.018436
0.11469,0,0.02055
0.11469,0,0.022618
0.11469,0,0.024721
0.11469,0,0.026777
0.11469,0,0.028869
0.11469,0,0.030914
0.11469,0,0.032995
0.11469,0.00010662,0.035029
0.11469,0.0002898,0.037099
0.11469,0.00050562,0.039122
0.11469,0.000762,0.041181
0.11469,0.0010463,0.043195
0.11469,0.0013716,0.045243
0.11468,0.0017245,0.047247
0.11467,0.0021189,0.049285
0.11467,0.0025391,0.051278
0.11465,0.0030391,0.053307
0.11464,0.0035628,0.055291
0.11462,0.0041313,0.057309
0.1146,0.0047223,0.059284
0.11457,0.0053985,0.061293
0.11453,0.006094,0.063258
0.11449,0.0068391,0.065258
0.11444,0.0076051,0.067215
0.11438,0.0084642,0.069206
0.11431,0.0093438,0.071154
0.11423,0.010323,0.073136
0.11413,0.011322,0.075076
0.11402,0.012428,0.07705
0.11389,0.013579,0.07902
0.11374,0.014748,0.080947
0.11357,0.016037,0.082909
0.11337,0.017399,0.084829
0.11314,0.018841,0.086783
0.11287,0.020365,0.088695
0.11287,0.020365,0.090641
0.11287,0.020365,0.092546
0.11287,0.020365,0.094485
0.11287,0.020365,0.096383
0.11287,0.020365,0.098315
0.11287,0.020365,0.10021
0.11287,0.020365,0.10213
0.11287,0.020365,0.10402
0.11287,0.020365,0.10593
0.11287,0.020365,0.10781
0.11287,0.020365,0.10972
0.11287,0.020365,0.1116
0.11287,0.020365,0.1135
0.11287,0.020365,0.11537
0.11287,0.020365,0.11727
0.11277,0.020923,0.11913
0.11269,0.021335,0.12103
0.11263,0.021662,0.12288
0.11258,0.021922,0.12477
0.11254,0.022109,0.12662
0.11252,0.022236,0.12851
0.11251,0.022298,0.13035
0.11251,0.0223,0.13223
0.11252,0.022246,0.13407
0.11254,0.022132,0.13595
0.11257,0.021965,0.13778
0.11261,0.021741,0.13965
0.11267,0.021463,0.14152
0.11273,0.021137,0.14335
0.11281,0.020716,0.14522
0.11289,0.020253,0.14704
0.11298,0.019725,0.14891
0.11308,0.019154,0.15073
0.11319,0.018518,0.15259
0.1133,0.017802,0.15441
0.11343,0.017012,0.15626
0.11355,0.016181,0.15808
0.11367,0.015269,0.15993
0.1138,0.014269,0.16174
0.11393,0.013178,0.16359
0.11406,0.012039,0.16541
0.11419,0.010751,0.16725
0.11431,0.009403,0.16906
0.11442,0.0078873,0.17091
0.11452,0.0062999,0.17271
0.11452,0.0062999,0.17456
0.11452,0.0062999,0.17636
0.11452,0.0062999,0.1782
0.11452,0.0062999,0.18001
0.11452,0.0062999,0.18185
0.11452,0.0062999,0.18365
0.11452,0.0062999,0.18549
0.11452,0.0062999,0.18729
0.11452,0.0062999,0.18913
0.11452,0.0062999,0.19093
0.11452,0.0062999,0.19276
0.11452,0.0062999,0.19456
0.11452,0.0062999,0.1964
0.11452,0.0062999,0.1982
0.11452,0.0062999,0.20004
