0.14408,0,0.01
0.14408,0,0.012139
0.14408,0,0.01423
0.14408,0,0.016357
0.14408,0,0.018436
0.14408,0,0.02055
0.14408,0,0.022618
0.14408,0,0.024721
0.14408,0,0.026777
0.14408,0,0.028869
0.14408,0,0.030914
0.14408,0,0.032995
0.14408,0.00028591,0.035029
0.14408,0.00065301,0.037099
0.14408,0.0010496,0.039122
0.14407,0.0014909,0.041181
0.14407,0.0019571,0.043195
0.14406,0.0025068,0.045243
0.14405,0.0030808,0.047247
0.14403,0.003702,0.049285
0.14401,0.0043844,0.051278
0.14399,0.0051164,0.053307
0.14396,0.005909,0.055291
0.14392,0.0067541,0.057309
0.14388,0.0076601,0.059284
0.14382,0.0086654,0.061293
0.14375,0.0097308,0.063258
0.14367,0.010904,0.065258
0.14357,0.012096,0.067215
0.14346,0.013403,0.069206
0.14332,0.01483,0.071154
0.14315,0.01639,0.073136
0.14295,0.018027,0.075076
0.14271,0.019814,0.07705
0.14242,0.021794,0.07902
0.14209,0.023866,0.080947
0.14168,0.026213,0.082909
0.1412,0.028682,0.084829
0.1406,0.031493,0.086783
0.13987,0.034585,0.088695
0.13987,0.034585,0.090641
0.13987,0.034585,0.092546
0.13987,0.034585,0.094485
0.13987,0.034585,0.096383
0.13987,0.034585,0.098315
0.13987,0.034585,0.10021
0.13987,0.034585,0.10213
0.13987,0.034585,0.10402
0.13987,0.034585,0.10593
0.13987,0.034585,0.10781
0.13987,0.034585,0.10972
0.13987,0.034585,0.1116
0.13987,0.034585,0.1135
0.13987,0.034585,0.11537
0.13987,0.034585,0.11727
0.13981,0.034838,0.11913
0.13978,0.034949,0.12103
0.13977,0.034986,0.12288
0.13978,0.034954,0.12477
0.13979,0.034887,0.12662
0.13983,0.034757,0.12851
0.13987,0.034568,0.13035
0.13994,0.03428,0.13223
0.14003,0.033941,0.13407
0.14012,0.033536,0.13595
0.14023,0.03308,0.13778
0.14035,0.03256,0.13965
0.1405,0.031947,0.14152
0.14064,0.031286,0.14335
0.14081,0.030516,0.14522
0.14099,0.029704,0.14704
0.14118,0.028773,0.14891
0.14137,0.027796,0.15073
0.14159,0.026694,0.15259
0.14181,0.0255,0.15441
0.14204,0.024157,0.15626
0.14227,0.022766,0.15808
0.14251,0.021206,0.15993
0.14275,0.019528,0.16174
0.143,0.017647,0.16359
0.14323,0.015627,0.16541
0.14346,0.013355,0.16725
0.14367,0.010893,0.16906
0.14385,0.0081128,0.17091
0.144,0.0049415,0.17271
0.144,0.0049415,0.17456
0.144,0.0049415,0.17636
0.144,0.0049415,0.1782
0.144,0.0049415,0.18001
0.144,0.0049415,0.18185
0.144,0.0049415,0.18365
0.144,0.0049415,0.18549
0.144,0.0049415,0.18729
0.144,0.0049415,0.18913
0.144,0.0049415,0.19093
0.144,0.0049415,0.19276
0.144,0.0049415,0.19456
0.144,0.0049415,0.1964
0.144,0.0049415,0.1982
0.144,0.0049415,0.20004
