0.16,0,0.01
0.16,0,0.012139
0.16,0,0.01423
0.16,0,0.016357
0.16,0,0.018436
0.16,0,0.02055
0.16,0,0.022618
0.16,0,0.024721
0.16,0,0.026777
0.16,0,0.028869
0.16,0,0.030914
0.16,0,0.032995
0.16,0.0003776,0.035029
0.16,0.0008467,0.037099
0.15999,0.0013507,0.039122
0.15999,0.0019115,0.041181
0.15998,0.0025065,0.043195
0.15997,0.0031648,0.045243
0.15995,0.0038631,0.047247
0.15993,0.0046327,0.049285
0.15991,0.0054468,0.051278
0.15987,0.0063421,0.053307
0.15983,0.007288,0.055291
0.15978,0.0083274,0.057309
0.15972,0.0094256,0.059284
0.15965,0.010633,0.061293
0.15956,0.011905,0.063258
0.15945,0.013307,0.065258
0.15931,0.014793,0.067215
0.15915,0.016437,0.069206
0.15896,0.018189,0.071154
0.15873,0.020137,0.073136
0.15845,0.022229,0.075076
0.1581,0.024576,0.07705
0.15768,0.027176,0.07902
0.15716,0.030001,0.080947
0.15651,0.033249,0.082909
0.15569,0.036888,0.084829
0.1546,0.041205,0.086783
0.15317,0.046258,0.088695
0.15317,0.046258,0.090641
0.15317,0.046258,0.092546
0.15317,0.046258,0.094485
0.15317,0.046258,0.096383
0.15317,0.046258,0.098315
0.15317,0.046258,0.10021
0.15317,0.046258,0.10213
0.15317,0.046258,0.10402
0.15317,0.046258,0.10593
0.15317,0.046258,0.10781
0.15317,0.046258,0.10972
0.15317,0.046258,0.1116
0.15317,0.046258,0.1135
0.15317,0.046258,0.11537
0.15317,0.046258,0.11727
0.15314,0.046337,0.11913
0.15316,0.046296,0.12103
0.15319,0.046194,0.12288
0.15324,0.046026,0.12477
0.15331,0.045798,0.12662
0.15339,0.045505,0.12851
0.1535,0.045153,0.13035
0.15362,0.044727,0.13223
0.15376,0.044246,0.13407
0.15392,0.043684,0.13595
0.1541,0.04306,0.13778
0.15429,0.042352,0.13965
0.15451,0.041563,0.14152
0.15474,0.040706,0.14335
0.15499,0.039741,0.14522
0.15525,0.038706,0.14704
0.15553,0.037547,0.14891
0.15583,0.036299,0.15073
0.15614,0.034911,0.15259
0.15647,0.033417,0.15441
0.15682,0.031742,0.15626
0.15717,0.029944,0.15808
0.15755,0.027918,0.15993
0.15792,0.025714,0.16174
0.15831,0.023205,0.16359
0.15869,0.02046,0.16541
0.15906,0.017283,0.16725
0.15941,0.013704,0.16906
0.15972,0.0094746,0.17091
0.15994,0.0045135,0.17271
0.15994,0.0045135,0.17456
0.15994,0.0045135,0.17636
0.15994,0.0045135,0.1782
0.15994,0.0045135,0.18001
0.15994,0.0045135,0.18185
0.15994,0.0045135,0.18365
0.15994,0.0045135,0.18549
0.15994,0.0045135,0.18729
0.15994,0.0045135,0.18913
0.15994,0.0045135,0.19093
0.15994,0.0045135,0.19276
0.15994,0.0045135,0.19456
0.15994,0.0045135,0.1964
0.15994,0.0045135,0.1982
0.15994,0.0045135,0.20004
